Week,Song Name,Artist Name,Streams,Sales,Airplay
2023-06-23,Pangarap Lang Kita,Parokya Ni Edgar,2,2,1
2023-06-23,Kung 'Di Rin Lang Ikaw,December Avenue,6,6,1
2023-06-23,Maybe The Night,Ben&Ben,2,2,1
2023-06-23,sirena,Gloc-9,2,2,1
2023-06-23,Alapaap,Eraserheads,4,2,3
2023-06-23,Relic,Aaron Cherof,2,2,1
2023-06-23,Crescent Dunes,Aaron Cherof,2,2,1
2023-06-23,Bromeliad,Aaron Cherof,2,2,1
2023-06-23,A Familiar Room,Aaron Cherof,2,2,1
2023-06-23,Echo in the Wind,Aaron Cherof,2,2,1
2023-06-23,Five,Samuel Åberg,2,2,1
2023-06-23,Labyrinthine,Lena Raine,2,2,1
2023-06-23,Aerie,Lena Raine,2,2,1
2023-06-23,Firebugs,Lena Raine,2,2,1
2023-06-23,An Ordinary Day,Kumi Tanioka,2,2,1
2023-06-23,Comforting Memories,Kumi Tanioka,2,2,1
2023-06-23,Floating Dream,Kumi Tanioka,2,2,1
2023-06-23,otherside,Lena Raine,2,2,1
2023-06-23,One More Day,Lena Raine,3,2,2
2023-06-23,Infinite Amethyst,Lena Raine,2,2,1
2023-06-23,Wending,Lena Raine,2,2,1
2023-06-23,Ancestry,Lena Raine,2,2,1
2023-06-23,Left to Bloom,Lena Raine,2,2,1
2023-06-23,Stand Tall,Lena Raine,2,2,1
2023-06-23,Pigstep (Stereo Mix),Lena Raine,3,3,1
2023-06-23,Pigstep (Mono Mix),Lena Raine,2,2,1
2023-06-23,Droopy Likes Your Face,C418,6,6,1
2023-06-23,Droopy Likes Ricochet,C418,6,6,1
2023-06-23,Beginning,C418,6,6,1
2023-06-23,Danny,C418,6,6,1
2023-06-23,Dog,C418,3,3,1
2023-06-23,Cat,C418,3,3,1
2023-06-23,Excuse,C418,5,5,1
2023-06-23,Thirteen,C418,5,5,1
2023-06-23,Chris,C418,5,5,1
2023-06-23,Clark,C418,5,5,1
2023-06-23,Wet Hands,C418,5,5,1
2023-06-23,Dry Hands,C418,5,5,1
2023-06-23,Mice on Venus,C418,5,5,1
2023-06-23,Équinoxe,C418,5,5,1
2023-06-23,Oxygène,C418,5,5,1
2023-06-23,Haggstrom,C418,5,5,1
2023-06-23,Moog City,C418,5,5,1
2023-06-23,Living Mice,C418,5,5,1
2023-06-23,Death,C418,5,5,1
2023-06-23,Subwoofer Lullaby,C418,5,5,1
2023-06-23,Door,C418,5,5,1
2023-06-23,Key,C418,5,5,1
2023-06-23,Hadouken,Lupus Nocte,1,1,1
2023-06-23,Dance With Me,Ehrling,1,1,1
2023-06-23,X-Rated,Ehrling,1,1,1
2023-06-23,April Showers,ProleteR,1,1,1
2023-06-23,Sthlm Sunset,Ehrling,1,1,1
2023-06-23,Swagger Stagger,Lucas Pittman,1,1,1
2023-06-23,Howling,Lupus Nocte,1,1,1
2023-06-23,Anti-Hero,Taylor Swift,4,2,3
2023-06-23,Bejeweled,Taylor Swift,16,9,8
2023-06-23,Midnight Rain,Taylor Swift,26,13,11
2023-06-23,Into You,Ariana Grande,1,1,1
2023-06-23,Don’t Blame Me,Taylor Swift,1,1,1
2023-06-23,State of Grace (Taylor's Version),Taylor Swift,7,2,6
2023-06-23,Getaway Car,Taylor Swift,1,1,1
2023-06-23,my tears ricochet,Taylor Swift,1,1,1
2023-06-23,Death by a Thousand Cuts,Taylor Swift,2,2,1
2023-06-23,Treacherous (Taylor's Version),Taylor Swift,5,2,4
2023-06-23,happiness,Taylor Swift,1,1,1
2023-06-23,Dress,Taylor Swift,1,1,1
2023-06-23,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2023-06-23,All Too Well (Taylor's Version),Taylor Swift,6,3,4
2023-06-23,Style,Taylor Swift,1,1,1
2023-06-23,N95,Kendrick Lamar,1,1,1
2023-06-23,HUMBLE.,Kendrick Lamar,3,2,2
2023-06-23,Alright,Kendrick Lamar,1,1,1
2023-06-23,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,1,1,1
2023-06-23,All the Stars (with SZA),Kendrick Lamar,1,1,1
2023-06-23,PRIDE.,Kendrick Lamar,1,1,1
2023-06-23,bury a friend,Billie Eilish,5,5,1
2023-06-23,my strange addiction,Billie Eilish,1,1,1
2023-06-23,8,Billie Eilish,1,1,1
2023-06-23,When the Party's Over,Billie Eilish,1,1,1
2023-06-23,wish you were gay,Billie Eilish,1,1,1
2023-06-23,all the good girls go to hell,Billie Eilish,1,1,1
2023-06-23,you should see me in a crown,Billie Eilish,1,1,1
2023-06-23,xanny,Billie Eilish,1,1,1
2023-06-23,bad guy,Billie Eilish,1,1,1
2023-06-23,Sweden,C418,2,2,1
2023-06-23,Minecraft,C418,2,2,1
2023-06-23,So Below,Lena Raine,1,1,1
2023-06-23,rubedo,Lena Raine,1,1,1
2023-06-23,Chrysopoeia,Lena Raine,1,1,1
2023-06-23,Hurt,NewJeans,1,1,1
2023-06-23,Cookie,NewJeans,1,1,1
2023-06-23,Hype Boy,NewJeans,1,1,1
2023-06-23,Mastermind,Taylor Swift,1,1,1
2023-06-23,Sweet Nothing,Taylor Swift,1,1,1
2023-06-23,Karma,Taylor Swift,2,2,1
2023-06-23,Labyrinth,Taylor Swift,1,1,1
2023-06-23,Vigilante Shit,Taylor Swift,5,5,1
2023-06-23,Question...?,Taylor Swift,1,1,1
2023-06-23,You're on Your Own Kid,Taylor Swift,1,1,1
2023-06-23,Snow on the Beach (feat. Lana Del Rey),Taylor Swift,1,1,1
2023-06-23,Maroon,Taylor Swift,1,1,1
2023-06-23,Lavender Haze,Taylor Swift,2,2,1
2023-06-23,Intertwined,dodie,56,2,55
2023-06-23,Holy Ground (Taylor's Version),Taylor Swift,9,6,4
2023-06-23,Stay Stay Stay (Taylor's Version),Taylor Swift,1,1,1
2023-06-23,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,7,6,2
2023-06-23,22 (Taylor's Version),Taylor Swift,2,2,1
2023-06-23,Kitsch,IVE,4,2,3
2023-06-23,Just Did It,NMIXX,2,2,1
2023-06-23,Fearless (Taylor’s Version),Taylor Swift,3,3,1
2023-06-23,Locked Away (feat. Adam Levine),Rock City,4,4,1
2023-06-23,Lonely Bones,dodie,5,5,1
2023-06-23,Love Me Like This,NMIXX,2,2,1
2023-06-23,Snow on the Beach (feat. more Lana Del Rey),Taylor Swift,4,4,1
2023-06-23,hot mess,dodie,3,3,1
2023-06-23,PAXXWORD,NMIXX,2,2,1
2023-06-23,I’m Trying (Not Friends),Maisie Peters,4,4,1
2023-06-23,Boy's a liar Pt. 2,PinkPantheress,4,4,1
2023-06-23,My Gosh,NMIXX,2,2,1
2023-06-23,I Knew You Were Trouble (Taylor's Version),Taylor Swift,9,9,1
2023-06-23,secret for the mad,dodie,5,5,1
2023-06-23,HOME,NMIXX,2,2,1
2023-06-23,BOYS LIKE YOU,dodie,4,4,1
2023-06-23,Love Me Like You,Little Mix,4,4,1
2023-06-23,You Belong with Me (Taylor’s Version),Taylor Swift,5,5,1
2023-06-23,Forever & Always (Taylor’s Version),Taylor Swift,3,3,1
2023-06-23,Pon de Replay,Rihanna,1,1,1
2023-06-23,Everybody Wants to Rule the World,Tears for Fears,1,1,1
2023-06-23,Touch My Body,Mariah Carey,1,1,1
2023-06-23,Wannabe,Spice Girls,1,1,1
2023-06-23,Bleeding Love,Leona Lewis,1,1,1
2023-06-23,Without You,Mariah Carey,1,1,1
2023-06-23,...Baby One More Time,Britney Spears,1,1,1
2023-06-23,Honey,Mariah Carey,1,1,1
2023-06-23,Keep on Movin',Five,1,1,1
2023-06-23,A Thousand Miles,Vanessa Carlton,3,1,3
2023-06-23,I'm with You,Avril Lavigne,1,1,1
2023-06-23,One Sweet Day,Mariah Carey,1,1,1
2023-06-23,#Beautiful,Mariah Carey,1,1,1
2023-06-23,Big Girls Don't Cry (Personal),Fergie,1,1,1
2023-06-23,Vision of Love,Mariah Carey,1,1,1
2023-06-23,Fantasy,Mariah Carey,1,1,1
2023-06-23,It's Gonna Be Me,*NSYNC,1,1,1
2023-06-23,Irreplaceable,Beyoncé,1,1,1
2023-06-23,Dreamlover,Mariah Carey,1,1,1
2023-06-23,Unwell,Matchbox Twenty,1,1,1
2023-06-23,We Belong Together,Mariah Carey,1,1,1
2023-06-23,Uptown Girl,Westlife,1,1,1
2023-06-23,The Outside,Taylor Swift,1,1,1
2023-06-23,Ribs,Lorde,10,4,4
2023-06-23,In The Middle,dodie,1,1,1
2023-06-23,Shotgun,Pomplamoose,1,1,1
2023-06-23,Cool Girl,dodie,1,1,1
2023-06-23,Arms Unfolding,dodie,1,1,1
2023-06-23,I Kissed Someone (It Wasn't You),dodie,1,1,1
2023-06-23,HUMAN,dodie,1,1,1
2023-06-23,Absolutely Smitten,dodie,2,2,1
2023-06-23,Sick Of Losing Soulmates,dodie,1,1,1
2023-06-23,Got Weird,dodie,1,1,1
2023-06-23,Monster,dodie,1,1,1
2023-06-23,Ready Now,dodie,1,1,1
2023-06-23,Nobody (feat. dodie),half•alive,1,1,1
2023-06-23,Would You Be So Kind,dodie,1,1,1
2023-06-23,She,dodie,3,3,1
2023-06-23,air so sweet,dodie,1,1,1
2023-06-23,Love to Keep Me Warm,Laufey,1,1,1
2023-06-23,Rainbow,dodie,1,1,1
2023-06-23,Hits Different,Taylor Swift,3,3,1
2023-06-23,You Are in Love,Taylor Swift,3,3,1
2023-06-23,Paris,Taylor Swift,2,2,1
2023-06-23,All of the Girls You Loved Before,Taylor Swift,2,2,1
2023-06-23,Tadhana,Up Dharma Down,1,1,1
2023-06-23,Paninindigan Kita,Ben&Ben,1,1,1
2023-06-23,Fallen,Lola Amour,1,1,1
2023-06-23,Tayo Na Lang Dalawa,Mayonnaise,1,1,1
2023-06-23,Bahala Na,Kenaniah,1,1,1
2023-06-23,Kung Maging Akin Ka,Sugarcane,1,1,1
2023-06-23,Jopay,Mayonnaise,1,1,1
2023-06-23,Isang Linggong Pag-Ibig,Imelda Papin,1,1,1
2023-06-23,Got 2 Believe in Magic - Version 1,Side A,1,1,1
2023-06-23,Mahal Ko o Mahal Ako,KZ Tandingan,1,1,1
2023-06-23,Awit Ng Kabataan,Rivermaya,1,1,1
2023-06-23,Paano Ba Ang Magmahal,Piolo Pascual,1,1,1
2023-06-23,Chinito,Yeng Constantino,1,1,1
2023-06-23,Ikaw Lang Ang Aking Mahal,Brownman Revival,1,1,1
2023-06-23,Magbalik,Callalily,1,1,1
2023-06-23,Huwag Mo Nang Itanong,Eraserheads,1,1,1
2023-06-23,Minsan,Eraserheads,1,1,1
2023-06-23,Overdrive,Eraserheads,1,1,1
2023-06-23,Tala,Sarah Geronimo,1,1,1
2023-06-23,Esperanza (From the soap opera Esperanza),April Boy Regino,1,1,1
2023-06-23,Gusto Ko Nang Bumitaw - From The Broken Marriage Vow,Morissette,1,1,1
2023-06-23,Gusto Ko Nang Bumitaw,Sheryn Regis,1,1,1
2023-06-23,Ayokong Tumanda,The Itchyworms,1,1,1
2023-06-23,Bibingka,Ben&Ben,1,1,1
2023-06-23,Mundo,IV Of Spades,1,1,1
2023-06-23,Walang Basagan Ng Trip,Jugs,1,1,1
2023-06-23,Kathang Isip,Ben&Ben,1,1,1
2023-06-23,Tatsulok,Bamboo,1,1,1
2023-06-23,Salamat,Yeng Constantino,1,1,1
2023-06-23,Kung Ako Na Lang Sana,Bituin Escalante,1,1,1
2023-06-23,Sandalan,6CycleMind,1,1,1
2023-06-23,Hawak Kamay,Yeng Constantino,1,1,1
2023-06-23,Prinsesa,6CycleMind,1,1,1
2023-06-23,Migraine,Moonstar88,1,1,1
2023-06-23,Stars,Callalily,1,1,1
2023-06-23,Ikaw,Yeng Constantino,1,1,1
2023-06-23,Harana,Eraserheads,1,1,1
2023-06-23,Kisapmata,Rivermaya,1,1,1
2023-06-23,Lando (feat. Chito Miranda),Gloc-9,1,1,1
2023-06-23,Himala,Rivermaya,1,1,1
2023-06-23,Toyang,Eraserheads,1,1,1
2023-06-23,Elesi,Rivermaya,1,1,1
2023-06-23,Walang Natira (Feat. Sheng Belmonte),Gloc-9,1,1,1
2023-06-23,Love Story Ko,Gloc-9,1,1,1
2023-06-23,Simpleng Tao,Gloc-9,1,1,1
2023-06-23,Bagsakan,Parokya Ni Edgar,1,1,1
2023-06-23,DATI,Sam Concepcion,1,1,1
2023-06-23,Gabay,Siakol,1,1,1
2023-06-23,Hinahanap-Hanap Kita,Rivermaya,1,1,1
2023-06-23,Kalachuchi,munimuni,1,1,1
2023-06-23,Ang Huling El Bimbo,Eraserheads,1,1,1
2023-06-23,Back to You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1,1,1
2023-06-23,Love Story (Taylor’s Version),Taylor Swift,1,1,1
2023-06-23,ceilings,Lizzy McAlpine,1,1,1
2023-06-23,Cinnamon Girl,Lana Del Rey,1,1,1
2023-06-23,Made You Look,Meghan Trainor,1,1,1
2023-06-23,Reckless,Madison Beer,1,1,1
2023-06-23,High Infidelity,Taylor Swift,1,1,1
2023-06-23,I miss you I’m sorry,Gracie Abrams,1,1,1
2023-06-23,Just the Way You Are,Bruno Mars,1,1,1
2023-06-23,Fifteen (Taylor’s Version),Taylor Swift,1,1,1
2023-06-23,Story of My Life,One Direction,1,1,1
2023-06-23,Kill Bill,SZA,1,1,1
2023-06-23,I know it won't work,Gracie Abrams,1,1,1
2023-06-23,Hot n Cold,Katy Perry,1,1,1
2023-06-23,Wildest Dreams (Taylor's Version),Taylor Swift,1,1,1
2023-06-23,CUFF IT,Beyoncé,1,1,1
2023-06-23,Photograph,Ed Sheeran,1,1,1
2023-06-23,I Think He Knows,Taylor Swift,1,1,1
2023-06-23,21,Gracie Abrams,2,2,1
2023-06-23,Unconditionally,Katy Perry,1,1,1
2023-06-23,When I Was Your Man,Bruno Mars,1,1,1
2023-06-23,Blank Space,Taylor Swift,1,1,1
2023-06-23,Cupid - Twin Ver.,Fifty Fifty,1,1,1
2023-06-23,Best,Gracie Abrams,1,1,1
2023-06-23,ALIEN SUPERSTAR,Beyoncé,1,1,1
2023-06-23,IDGAF,Dua Lipa,1,1,1
2023-06-23,Young and Beautiful,Lana Del Rey,1,1,1
2023-06-23,Cruel Summer,Taylor Swift,3,2,2
2023-06-23,deja vu,Olivia Rodrigo,1,1,1
2023-06-23,Locked Out of Heaven,Bruno Mars,1,1,1
2023-06-23,Dear Future Husband,Meghan Trainor,1,1,1
2023-06-23,Hands to Myself,Selena Gomez,4,4,1
2023-06-23,Difficult,Gracie Abrams,1,1,1
2023-06-23,Bigger Than the Whole Sky,Taylor Swift,57,1,57
2023-06-23,D-1,Loona,8,2,5
2023-06-23,Be Natural,Red Velvet,1,1,1
2023-06-23,Body Talk,Red Velvet,1,1,1
2023-06-23,Supercut,Lorde,1,1,1
2023-06-23,the lakes - bonus track,Taylor Swift,2,2,1
2023-06-23,September - Recorded at The Tracking Room Nashville,Taylor Swift,1,1,1
2023-06-23,This Love (Taylor’s Version),Taylor Swift,1,1,1
2023-06-23,august,Taylor Swift,1,1,1
2023-06-23,You In My Heart,TWICE,1,1,1
2023-06-23,Can you stay,Coldin,1,1,1
2023-06-23,SOMEONE LIKE ME,TWICE,1,1,1
2023-06-23,STAY,BLACKPINK,1,1,1
2023-06-23,Tim McGraw,Taylor Swift,1,1,1
2023-06-23,ghostin,Ariana Grande,1,1,1
2023-06-23,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,4,1,4
2023-06-23,Our Lives,The Calling,2,2,1
2023-06-23,Karma (feat. Ice Spice),Taylor Swift,3,3,1
2023-06-23,Bad Liar,Selena Gomez,2,2,1
2023-06-23,My Headphones On,TWICE,2,2,1
2023-06-23,Jealous,Nick Jonas,2,2,1
2023-06-23,Fetish (feat. Gucci Mane),Selena Gomez,2,2,1
2023-06-23,This Love (Taylor's Version),Taylor Swift,1,1,1
2023-06-23,Sweet Crazy Love,LOOΠΔ / ODD EYE CIRCLE,2,1,2
2023-06-23,Under / Over,Gracie Abrams,1,1,1
2023-06-23,Back to December,Taylor Swift,1,1,1
2023-06-23,Sparks Fly,Taylor Swift,1,1,1
2023-06-23,Mine - POP Mix,Taylor Swift,1,1,1
2023-06-30,Happy,WJSN,54,54,1
2023-06-30,Huwag Na Huwag Mong Sasabihin...,Kitchie Nadal,35,28,8
2023-06-30,Hurt,NewJeans,52,52,1
2023-06-30,BeBe,WJSN,52,52,1
2023-06-30,Cookie,NewJeans,53,53,1
2023-06-30,Clouds,Any Name's Okay,7,5,3
2023-06-30,Roman Holiday - Live From Webster Hall,Halsey,1,1,1
2023-06-30,Hurricane - Live From Webster Hall,Halsey,1,1,1
2023-06-30,Drive - Live From Webster Hall,Halsey,1,1,1
2023-06-30,New Americana - Live From Webster Hall,Halsey,1,1,1
2023-06-30,Mine,IVE,1,1,1
2023-06-30,HEROINE,IVE,1,1,1
2023-06-30,Lips,IVE,1,1,1
2023-06-30,Kitsch,IVE,2,2,1
2023-06-30,I AM,IVE,1,1,1
2023-06-30,Blue Blood,IVE,1,1,1
2023-06-30,Male Fantasy,Billie Eilish,1,1,1
2023-06-30,Happier Than Ever,Billie Eilish,1,1,1
2023-06-30,Therefore I Am,Billie Eilish,1,1,1
2023-06-30,NDA,Billie Eilish,1,1,1
2023-06-30,Your Power,Billie Eilish,1,1,1
2023-06-30,Everybody Dies,Billie Eilish,1,1,1
2023-06-30,OverHeated,Billie Eilish,1,1,1
2023-06-30,Not My Responsibility,Billie Eilish,1,1,1
2023-06-30,Halley's Comet,Billie Eilish,1,1,1
2023-06-30,Lost Cause,Billie Eilish,1,1,1
2023-06-30,GOLDWING,Billie Eilish,1,1,1
2023-06-30,Oxytocin,Billie Eilish,1,1,1
2023-06-30,my future,Billie Eilish,1,1,1
2023-06-30,Billie Bossa Nova,Billie Eilish,1,1,1
2023-06-30,I Didn't Change My Number,Billie Eilish,1,1,1
2023-06-30,Getting Older,Billie Eilish,1,1,1
2023-06-30,goodbye,Billie Eilish,1,1,1
2023-06-30,i love you,Billie Eilish,1,1,1
2023-06-30,listen before i go,Billie Eilish,1,1,1
2023-06-30,ilomilo,Billie Eilish,1,1,1
2023-06-30,bury a friend,Billie Eilish,3,3,1
2023-06-30,my strange addiction,Billie Eilish,1,1,1
2023-06-30,8,Billie Eilish,1,1,1
2023-06-30,When the Party's Over,Billie Eilish,1,1,1
2023-06-30,wish you were gay,Billie Eilish,1,1,1
2023-06-30,all the good girls go to hell,Billie Eilish,1,1,1
2023-06-30,you should see me in a crown,Billie Eilish,1,1,1
2023-06-30,xanny,Billie Eilish,1,1,1
2023-06-30,bad guy,Billie Eilish,1,1,1
2023-06-30,Dear Reader,Taylor Swift,1,1,1
2023-06-30,Would've Could've Should've,Taylor Swift,3,1,3
2023-06-30,Glitch,Taylor Swift,1,1,1
2023-06-30,High Infidelity,Taylor Swift,1,1,1
2023-06-30,Paris,Taylor Swift,1,1,1
2023-06-30,Bigger Than the Whole Sky,Taylor Swift,2,2,1
2023-06-30,The Great War,Taylor Swift,1,1,1
2023-06-30,Mastermind,Taylor Swift,1,1,1
2023-06-30,Sweet Nothing,Taylor Swift,1,1,1
2023-06-30,Karma,Taylor Swift,1,1,1
2023-06-30,Labyrinth,Taylor Swift,1,1,1
2023-06-30,Bejeweled,Taylor Swift,1,1,1
2023-06-30,Vigilante Shit,Taylor Swift,1,1,1
2023-06-30,Question...?,Taylor Swift,1,1,1
2023-06-30,Midnight Rain,Taylor Swift,6,4,3
2023-06-30,You're on Your Own Kid,Taylor Swift,2,2,1
2023-06-30,Snow on the Beach (feat. Lana Del Rey),Taylor Swift,1,1,1
2023-06-30,Anti-Hero,Taylor Swift,1,1,1
2023-06-30,Maroon,Taylor Swift,1,1,1
2023-06-30,Lavender Haze,Taylor Swift,1,1,1
2023-06-30,I miss you I’m sorry,Gracie Abrams,1,1,1
2023-06-30,섬찟 (Hypnosis),IVE,25,25,1
2023-06-30,La La Love,WJSN,1,1,1
2023-06-30,Blood Sweat & Tears,BTS,1,1,1
2023-06-30,Boy With Luv (feat. Halsey),BTS,1,1,1
2023-06-30,Colors,Halsey,1,1,1
2023-06-30,Strange Love,Halsey,1,1,1
2023-06-30,I am not a woman I'm a god,Halsey,1,1,1
2023-06-30,Ghost,Halsey,1,1,1
2023-06-30,Teacher's Pet,Melanie Martinez,3,1,3
2023-06-30,Detention,Melanie Martinez,1,1,1
2023-06-30,Orange Juice,Melanie Martinez,1,1,1
2023-06-30,Lunchbox Friends,Melanie Martinez,1,1,1
2023-06-30,Strawberry Shortcake,Melanie Martinez,1,1,1
2023-06-30,Drama Club,Melanie Martinez,1,1,1
2023-06-30,Nurse's Office,Melanie Martinez,1,1,1
2023-06-30,Show & Tell,Melanie Martinez,1,1,1
2023-06-30,The Principal,Melanie Martinez,1,1,1
2023-06-30,Class Fight,Melanie Martinez,1,1,1
2023-06-30,Wheels on the Bus,Melanie Martinez,1,1,1
2023-06-30,NYMPHOLOGY,Melanie Martinez,1,1,1
2023-06-30,Begin Again (Taylor's Version),Taylor Swift,24,4,19
2023-06-30,Starlight (Taylor's Version),Taylor Swift,2,2,1
2023-06-30,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,7,3,5
2023-06-30,The Lucky One (Taylor's Version),Taylor Swift,2,2,1
2023-06-30,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,2,2,1
2023-06-30,Holy Ground (Taylor's Version),Taylor Swift,3,3,1
2023-06-30,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Taylor Swift,2,2,1
2023-06-30,Stay Stay Stay (Taylor's Version),Taylor Swift,3,3,1
2023-06-30,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,5,5,1
2023-06-30,I Almost Do (Taylor's Version),Taylor Swift,2,2,1
2023-06-30,22 (Taylor's Version),Taylor Swift,8,4,3
2023-06-30,All Too Well (Taylor's Version),Taylor Swift,3,3,1
2023-06-30,I Knew You Were Trouble (Taylor's Version),Taylor Swift,4,4,1
2023-06-30,Treacherous (Taylor's Version),Taylor Swift,2,2,1
2023-06-30,Red (Taylor's Version),Taylor Swift,2,2,1
2023-06-30,State of Grace (Taylor's Version),Taylor Swift,2,2,1
2023-06-30,Mine - POP Mix,Taylor Swift,2,2,1
2023-06-30,Long Live,Taylor Swift,1,1,1
2023-06-30,Last Kiss,Taylor Swift,1,1,1
2023-06-30,Haunted,Taylor Swift,1,1,1
2023-06-30,Innocent,Taylor Swift,3,2,2
2023-06-30,Better Than Revenge,Taylor Swift,1,1,1
2023-06-30,Enchanted,Taylor Swift,1,1,1
2023-06-30,Never Grow Up,Taylor Swift,1,1,1
2023-06-30,The Story of Us,Taylor Swift,3,1,3
2023-06-30,Mean,Taylor Swift,1,1,1
2023-06-30,Dear John,Taylor Swift,1,1,1
2023-06-30,Speak Now,Taylor Swift,1,1,1
2023-06-30,Back to December,Taylor Swift,6,2,5
2023-06-30,Sparks Fly,Taylor Swift,1,1,1
2023-06-30,Snow on the Beach (feat. more Lana Del Rey),Taylor Swift,29,3,27
2023-06-30,Stay Numb and Carry On,Madison Beer,27,1,27
2023-06-30,Hard Feelings/Loveless,Lorde,2,1,2
2023-06-30,All Too Well (10 Minute Version) (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2023-06-30,The Very First Night (Taylor's Version) (From the Vault),Taylor Swift,2,2,1
2023-06-30,Run (feat. Ed Sheeran) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2023-06-30,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,3,1,3
2023-06-30,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2023-06-30,Message in a Bottle (Taylor's Version) (From the Vault),Taylor Swift,2,2,1
2023-06-30,Babe (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2023-06-30,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2023-06-30,Better Man (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2023-06-30,Ronan (Taylor's Version),Taylor Swift,1,1,1
2023-06-30,State of Grace (Acoustic Version) (Taylor's Version),Taylor Swift,1,1,1
2023-06-30,Girl at Home (Taylor's Version),Taylor Swift,1,1,1
2023-06-30,Come Back...Be Here (Taylor's Version),Taylor Swift,1,1,1
2023-06-30,The Moment I Knew (Taylor's Version),Taylor Swift,1,1,1
2023-06-30,Cruel Summer,Taylor Swift,2,2,1
2023-06-30,HOME,NMIXX,3,2,2
2023-06-30,SOS,TWICE,2,2,1
2023-06-30,Lonely Bones,dodie,2,2,1
2023-06-30,Young Dumb Stupid,NMIXX,2,2,1
2023-06-30,I’m Trying (Not Friends),Maisie Peters,3,2,2
2023-06-30,hot mess,dodie,2,2,1
2023-06-30,Touchdown,TWICE,3,3,1
2023-06-30,Boy's a liar Pt. 2,PinkPantheress,2,2,1
2023-06-30,secret for the mad,dodie,2,2,1
2023-06-30,Ditto,NewJeans,4,4,1
2023-06-30,BOYS LIKE YOU,dodie,4,4,1
2023-06-30,M.P.L,Toni Fowler,3,3,1
2023-06-30,Love Me Like You,Little Mix,4,4,1
2023-06-30,You Belong with Me (Taylor’s Version),Taylor Swift,4,4,1
2023-06-30,Kung 'Di Rin Lang Ikaw,December Avenue,4,4,1
2023-06-30,Intertwined,dodie,4,4,1
2023-06-30,Forever & Always (Taylor’s Version),Taylor Swift,4,4,1
2023-06-30,Blank Space,Taylor Swift,2,1,2
2023-06-30,JELLY JELLY,TWICE,1,1,1
2023-06-30,Guiltless,dodie,1,1,1
2023-06-30,My Gosh,NMIXX,1,1,1
2023-06-30,Fearless (Taylor’s Version),Taylor Swift,2,1,2
2023-06-30,Locked Away (feat. Adam Levine),Rock City,2,1,2
2023-06-30,Countdown,Beyoncé,1,1,1
2023-06-30,Droopy Likes Your Face,C418,2,2,1
2023-06-30,Droopy Likes Ricochet,C418,2,2,1
2023-06-30,Beginning,C418,2,2,1
2023-06-30,Danny,C418,2,2,1
2023-06-30,Dog,C418,2,2,1
2023-06-30,Cat,C418,2,2,1
2023-06-30,Sweden,C418,2,2,1
2023-06-30,Excuse,C418,2,2,1
2023-06-30,Thirteen,C418,2,2,1
2023-06-30,Chris,C418,2,2,1
2023-06-30,Clark,C418,2,2,1
2023-06-30,Wet Hands,C418,2,2,1
2023-06-30,Dry Hands,C418,2,2,1
2023-06-30,Mice on Venus,C418,2,2,1
2023-06-30,Équinoxe,C418,2,2,1
2023-06-30,Oxygène,C418,2,2,1
2023-06-30,Haggstrom,C418,2,2,1
2023-06-30,Moog City,C418,2,2,1
2023-06-30,Living Mice,C418,2,2,1
2023-06-30,Death,C418,2,2,1
2023-06-30,Subwoofer Lullaby,C418,2,2,1
2023-06-30,Door,C418,2,2,1
2023-06-30,Key,C418,2,2,1
2023-06-30,Christmas Tree Farm,Taylor Swift,1,1,1
2023-06-30,London Boy,Taylor Swift,1,1,1
2023-06-30,Paper Rings,Taylor Swift,1,1,1
2023-06-30,I Think He Knows,Taylor Swift,1,1,1
2023-06-30,This Is Why We Can't Have Nice Things,Taylor Swift,1,1,1
2023-06-30,New Romantics,Taylor Swift,1,1,1
2023-06-30,Hey Stephen (Taylor’s Version),Taylor Swift,1,1,1
2023-06-30,Our Song,Taylor Swift,1,1,1
2023-06-30,THRILL RIDE,THE BOYZ,1,1,1
2023-06-30,Pretty U,Seventeen,1,1,1
2023-06-30,VERY NICE,Seventeen,1,1,1
2023-06-30,Here's to Never Growing Up,Avril Lavigne,1,1,1
2023-06-30,You and Me Together,LOOΠΔ 1/3,1,1,1
2023-06-30,love4eva (feat. Grimes),LOONA/yyxy,2,2,1
