Week,Song Name,Artist Name,Streams,Sales,Airplay
2022-06-10,Love Me Like You,Little Mix,2,2,1
2022-06-10,HUMAN,dodie,3,3,1
2022-06-10,What the Hell,Avril Lavigne,2,2,1
2022-06-10,Greedy,Ariana Grande,3,3,1
2022-06-10,The Louvre,Lorde,2,2,1
2022-06-10,WAP (feat. Megan Thee Stallion),Cardi B,2,2,1
2022-06-10,ME! (feat. Brendon Urie of Panic! at the Disco),Taylor Swift,2,2,1
2022-06-10,Funeral,Phoebe Bridgers,3,3,1
2022-06-10,She,dodie,3,3,1
2022-06-10,Waking Up in Vegas,Katy Perry,2,2,1
2022-06-10,ghostin,Ariana Grande,3,3,1
2022-06-10,Strawberry Shortcake,Melanie Martinez,5,4,2
2022-06-10,Girlfriend,Avril Lavigne,2,2,1
2022-06-10,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,5,5,1
2022-06-10,Circus,Britney Spears,2,2,1
2022-06-10,Pity Party,Melanie Martinez,2,2,1
2022-06-10,good 4 u,Olivia Rodrigo,2,2,1
2022-06-10,Part of Me,Katy Perry,2,2,1
2022-06-10,Mrs. Potato Head,Melanie Martinez,2,2,1
2022-06-10,Wish You Were Here,Avril Lavigne,2,2,1
2022-06-10,Ronan (Taylor's Version),Taylor Swift,2,2,1
2022-06-10,LLC,Nicki Minaj,2,2,1
2022-06-10,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,4,3,2
2022-06-10,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,2,1,2
2022-06-10,Message in a Bottle (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2022-06-10,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Taylor Swift,3,3,1
2022-06-10,Better Man (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2022-06-10,Girl at Home (Taylor's Version),Taylor Swift,1,1,1
2022-06-10,Come Back...Be Here (Taylor's Version),Taylor Swift,3,2,2
2022-06-10,The Moment I Knew (Taylor's Version),Taylor Swift,2,2,1
2022-06-10,Bed (feat. Ariana Grande),Nicki Minaj,1,1,1
2022-06-10,hope ur ok,Olivia Rodrigo,1,1,1
2022-06-10,Black Magic,Little Mix,1,1,1
2022-06-10,Honeymoon Avenue,Ariana Grande,3,3,1
2022-06-10,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Taylor Swift,4,4,1
2022-06-10,Heartbreak Anthem (feat. David Guetta & Little Mix),Galantis,2,2,1
2022-06-10,Womanizer,Britney Spears,2,2,1
2022-06-10,Absolutely Smitten,dodie,2,2,1
2022-06-10,All I Want,Olivia Rodrigo,2,2,1
2022-06-10,High School Sweethearts,Melanie Martinez,4,4,1
2022-06-10,Here's to Never Growing Up,Avril Lavigne,2,2,1
2022-06-10,All Too Well (Taylor's Version),Taylor Swift,4,4,1
2022-06-10,favOriTe,Loona,4,2,3
2022-06-10,Beg for Me,Red Velvet,1,1,1
2022-06-10,MoMoMo,WJSN,2,2,1
2022-06-10,Ice Cream (with Selena Gomez),BLACKPINK,1,1,1
2022-06-10,RAINBOW,TWICE,1,1,1
2022-06-10,Rough,GFRIEND,1,1,1
2022-06-10,Body Talk,Red Velvet,3,3,1
2022-06-10,I Wish,WJSN,2,2,1
2022-06-10,Hope Not,BLACKPINK,2,2,1
2022-06-10,Sonatine,LOOΠΔ 1/3,2,2,1
2022-06-10,Butterfly,Loona,2,2,1
2022-06-10,Ice Cream Cake,Red Velvet,2,2,1
2022-06-10,Happy,WJSN,2,2,1
2022-06-10,Pretty Savage,BLACKPINK,1,1,1
2022-06-10,RUN2U,STAYC,1,1,1
2022-06-10,LOVE BOMB,fromis_9,2,2,1
2022-06-10,#,Loona,1,1,1
2022-06-10,Bad Boy,Red Velvet,2,2,1
2022-06-10,UNNATURAL,WJSN,2,2,1
2022-06-10,MAGO,GFRIEND,1,1,1
2022-06-10,STAY,BLACKPINK,2,2,1
2022-06-10,Heart Shaker,TWICE,2,2,1
2022-06-10,PITAPAT (DKDK),fromis_9,3,3,1
2022-06-10,A Different Night,Loona,3,3,1
2022-06-10,BAMBOLEO,Red Velvet,1,1,1
2022-06-10,As you Wish,WJSN,2,2,1
2022-06-10,WA DA DA,Kep1er,1,1,1
2022-06-10,AS IF IT'S YOUR LAST,BLACKPINK,2,2,1
2022-06-10,Alcohol-Free,TWICE,1,1,1
2022-06-10,DM,fromis_9,2,2,1
2022-06-10,U R,Loona,4,4,1
2022-06-10,Psycho,Red Velvet,2,2,1
2022-06-10,Save Me Save You,WJSN,2,2,1
2022-06-10,TANK,NMIXX,3,3,1
2022-06-10,La Vie en Rose,IZ*ONE,2,2,1
2022-06-10,LIKEY,TWICE,1,1,1
2022-06-10,WE GO,fromis_9,2,2,1
2022-06-10,Dance on My Own,Loona,3,3,1
2022-06-10,Feel My Rhythm,Red Velvet,3,3,1
2022-06-10,Secret,WJSN,2,2,1
2022-06-10,O.O,NMIXX,2,2,1
2022-06-10,NAVILLERA,GFRIEND,2,2,1
2022-06-10,Feel Special,TWICE,1,1,1
2022-06-10,Fly high,Dreamcatcher,2,2,1
2022-06-10,&,Loona,3,3,1
2022-06-10,In My Dreams,Red Velvet,2,2,1
2022-06-10,Begin Again (Taylor's Version),Taylor Swift,4,2,2
2022-06-10,Starlight (Taylor's Version),Taylor Swift,2,2,1
2022-06-10,The Lucky One (Taylor's Version),Taylor Swift,2,2,1
2022-06-10,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,8,3,5
2022-06-10,Holy Ground (Taylor's Version),Taylor Swift,2,2,1
2022-06-10,Stay Stay Stay (Taylor's Version),Taylor Swift,2,2,1
2022-06-10,I Almost Do (Taylor's Version),Taylor Swift,3,3,1
2022-06-10,Haunted - Acoustic Version,Taylor Swift,1,1,1
2022-06-10,Back to December - Acoustic,Taylor Swift,1,1,1
2022-06-10,If This Was a Movie,Taylor Swift,1,1,1
2022-06-10,Forever & Always (Piano Version) (Taylor’s Version),Taylor Swift,1,1,1
2022-06-10,A Perfectly Good Heart,Taylor Swift,1,1,1
2022-06-10,Tied Together with a Smile,Taylor Swift,1,1,1
2022-06-10,Cold as You,Taylor Swift,1,1,1
2022-06-10,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,Taylor Swift,1,1,1
2022-06-10,champagne problems,Taylor Swift,2,2,1
2022-06-10,Clean,Taylor Swift,1,1,1
2022-06-10,Teardrops on My Guitar - Radio Single Remix,Taylor Swift,1,1,1
2022-06-10,7월 7일 One of These Nights,Red Velvet,2,2,1
2022-06-10,그렇더라고요 When you love someone,DAY6,1,1,1
2022-06-10,I Loved You,DAY6,1,1,1
2022-06-10,Easy on Me,Adele,2,2,1
2022-06-10,drivers license,Olivia Rodrigo,1,1,1
2022-06-10,Someone Like You,Adele,1,1,1
2022-06-10,Lose You to Love Me,Selena Gomez,2,2,1
2022-06-10,Jar of Hearts,Christina Perri,1,1,1
2022-06-10,Because of You,Kelly Clarkson,1,1,1
2022-06-10,Walkin’ in Time,THE BOYZ,1,1,1
2022-06-10,Happier Than Ever,Billie Eilish,3,3,1
2022-06-10,All I Ask,Adele,1,1,1
2022-06-10,Safe & Sound - from The Hunger Games Soundtrack,Taylor Swift,1,1,1
2022-06-10,one way,LOONA/yyxy,1,1,1
2022-06-10,ONE IN A MILLION,TWICE,1,1,1
2022-06-10,Almost Is Never Enough (feat. Nathan Sykes),Ariana Grande,1,1,1
2022-06-10,Just a Little Bit of Your Heart,Ariana Grande,1,1,1
2022-06-10,breathin,Ariana Grande,1,1,1
2022-06-10,fake smile,Ariana Grande,1,1,1
2022-06-10,Last Kiss,Taylor Swift,2,2,1
2022-06-10,22 (Taylor's Version),Taylor Swift,2,1,2
2022-06-10,I Knew You Were Trouble (Taylor's Version),Taylor Swift,1,1,1
2022-06-10,Treacherous (Taylor's Version),Taylor Swift,2,2,1
2022-06-10,State of Grace (Taylor's Version),Taylor Swift,1,1,1
2022-06-10,Innocent,Taylor Swift,1,1,1
2022-06-10,Never Grow Up,Taylor Swift,1,1,1
2022-06-10,Dear John,Taylor Swift,1,1,1
2022-06-10,Back to December,Taylor Swift,1,1,1
2022-06-10,The Archer,Taylor Swift,2,2,1
2022-06-10,this is me trying,Taylor Swift,1,1,1
2022-06-10,mirrorball,Taylor Swift,1,1,1
2022-06-10,my tears ricochet,Taylor Swift,1,1,1
2022-06-10,tolerate it,Taylor Swift,1,1,1
2022-06-10,happiness,Taylor Swift,1,1,1
2022-06-10,evermore (feat. Bon Iver),Taylor Swift,1,1,1
2022-06-10,Don’t You (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2022-06-10,We Were Happy (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2022-06-10,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2022-06-10,You’re Not Sorry (Taylor’s Version),Taylor Swift,1,1,1
2022-06-10,Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift,1,1,1
2022-06-10,burned out,dodie,2,2,1
2022-06-10,Liability,Lorde,2,2,1
2022-06-10,365,Zedd,1,1,1
2022-06-10,I Think He Knows,Taylor Swift,1,1,1
2022-06-10,Graceland Too,Phoebe Bridgers,1,1,1
2022-06-10,Starving,Hailee Steinfeld,1,1,1
2022-06-10,Writer in the Dark,Lorde,1,1,1
2022-06-10,Call Me Maybe,Carly Rae Jepsen,1,1,1
2022-06-10,G.U.Y.,Lady Gaga,2,2,1
2022-06-10,Cherry,Rina Sawayama,1,1,1
2022-06-10,Death by a Thousand Cuts,Taylor Swift,2,2,1
2022-06-10,The Middle,Zedd,1,1,1
2022-06-10,Love Myself,Hailee Steinfeld,1,1,1
2022-06-10,Ribs,Lorde,1,1,1
2022-06-10,Die Young,Kesha,1,1,1
2022-06-10,Babylon,Lady Gaga,1,1,1
2022-06-10,The Story of Us,Taylor Swift,1,1,1
2022-06-10,Clarity,Zedd,1,1,1
2022-06-10,You're Such A,Hailee Steinfeld,1,1,1
2022-06-10,XS,Rina Sawayama,2,2,1
2022-06-10,Supercut,Lorde,2,2,1
2022-06-10,Rain on Me (with Ariana Grande),Lady Gaga,2,2,1
2022-06-10,Love Story (Taylor’s Version),Taylor Swift,1,1,1
2022-06-10,Run Away with Me,Carly Rae Jepsen,1,1,1
2022-06-10,Most Girls,Hailee Steinfeld,1,1,1
2022-06-10,1 step forward 3 steps back,Olivia Rodrigo,1,1,1
2022-06-10,Backstabber,Kesha,1,1,1
2022-06-10,Born This Way,Lady Gaga,2,2,1
2022-06-10,I Really Like You,Carly Rae Jepsen,1,1,1
2022-06-10,Rock Bottom,Hailee Steinfeld,1,1,1
2022-06-10,Tokyo Love Hotel,Rina Sawayama,1,1,1
2022-06-10,Perfect Places,Lorde,1,1,1
2022-06-10,Savior Complex,Phoebe Bridgers,1,1,1
2022-06-10,Sour Candy (with BLACKPINK),Lady Gaga,2,2,1
2022-06-10,happier,Olivia Rodrigo,1,1,1
2022-06-10,YALLA,WJSN,1,1,1
2022-06-10,Brain & Heart,Melanie Martinez,2,2,1
2022-06-10,Tattooed Heart,Ariana Grande,1,1,1
2022-06-10,Last Friday Night (T.G.I.F.),Katy Perry,1,1,1
2022-06-10,New Romantics,Taylor Swift,1,1,1
2022-06-10,traitor,Olivia Rodrigo,1,1,1
2022-06-10,Why,Avril Lavigne,2,2,1
2022-06-10,The Principal,Melanie Martinez,3,3,1
2022-06-10,Thinking Bout You,Ariana Grande,1,1,1
2022-06-10,Still Into You,Paramore,1,1,1
2022-06-10,jealousy jealousy,Olivia Rodrigo,1,1,1
2022-06-10,Arms Unfolding,dodie,1,1,1
2022-06-10,pov,Ariana Grande,1,1,1
2022-06-10,Getaway Car,Taylor Swift,1,1,1
2022-06-10,Drama Club,Melanie Martinez,3,3,1
2022-06-10,Daylight,Taylor Swift,2,1,2
2022-06-10,Lunchbox Friends,Melanie Martinez,3,3,1
2022-06-10,The Bakery,Melanie Martinez,2,2,1
2022-06-10,This Love (Taylor’s Version),Taylor Swift,1,1,1
2022-06-10,WHISTLE,BLACKPINK,1,1,1
2022-06-10,Glass Shoes,fromis_9,1,1,1
2022-06-10,You In My Heart,TWICE,1,1,1
2022-06-10,Deja Vu,Dreamcatcher,1,1,1
2022-06-10,Not Friends (Sung by HeeJin Kim Lip JinSoul Yves) (Prod. RYAN JHUN),Loona,1,1,1
2022-06-10,Forever Young,BLACKPINK,1,1,1
2022-06-10,FUN!,fromis_9,2,2,1
2022-06-10,TURN IT UP,TWICE,1,1,1
2022-06-10,ELEVEN,IVE,1,1,1
2022-06-10,Butterfly,WJSN,1,1,1
2022-06-10,Shake It,Loona,1,1,1
2022-06-10,PLAYING WITH FIRE,BLACKPINK,2,2,1
2022-06-10,To Heart,fromis_9,2,2,1
2022-06-10,Sweet Crazy Love,LOOΠΔ / ODD EYE CIRCLE,3,3,1
2022-06-10,SO BAD,STAYC,2,2,1
2022-06-10,Dreams Come True,WJSN,2,2,1
2022-06-10,HULA HOOP,Loona,2,2,1
2022-06-10,Lovesick Girls,BLACKPINK,3,3,1
2022-06-10,Hit That Drum,Red Velvet,1,1,1
2022-06-10,STUCK IN MY HEAD,TWICE,1,1,1
2022-06-10,Butterflies,Red Velvet,1,1,1
2022-06-10,Love Cherry Motion,Loona,1,1,1
2022-06-10,Like OOH-AHH,TWICE,1,1,1
2022-06-10,Where you at,Loona,1,1,1
2022-06-10,Be Honest,Loona,3,3,1
2022-06-10,YEPPI YEPPI,aespa,2,2,1
2022-06-10,I CAN'T STOP ME,TWICE,1,1,1
2022-06-10,WOW,Loona,5,5,1
2022-06-10,Be Natural,Red Velvet,1,1,1
2022-06-10,D-1,Loona,1,1,1
2022-06-10,the lakes - bonus track,Taylor Swift,1,1,1
2022-06-10,September - Recorded at The Tracking Room Nashville,Taylor Swift,1,1,1
2022-06-10,Recess,Melanie Martinez,2,2,1
2022-06-10,Teacher's Pet,Melanie Martinez,3,3,1
2022-06-10,Detention,Melanie Martinez,2,2,1
2022-06-10,Orange Juice,Melanie Martinez,2,2,1
2022-06-10,Nurse's Office,Melanie Martinez,2,2,1
2022-06-10,Show & Tell,Melanie Martinez,2,2,1
2022-06-10,Class Fight,Melanie Martinez,2,2,1
2022-06-10,Wheels on the Bus,Melanie Martinez,3,3,1
2022-06-10,Field Trip,Melanie Martinez,1,1,1
2022-06-10,Glued,Melanie Martinez,1,1,1
2022-06-10,Numbers,Melanie Martinez,1,1,1
2022-06-10,Test Me,Melanie Martinez,1,1,1
2022-06-10,Notebook,Melanie Martinez,1,1,1
2022-06-10,Copy Cat (feat. Tierra Whack),Melanie Martinez,1,1,1
2022-06-10,Play Date,Melanie Martinez,1,1,1
2022-06-10,Fire Drill,Melanie Martinez,1,1,1
2022-06-10,Breakaway,Avril Lavigne,7,2,6
2022-06-10,Make Up,Avril Lavigne,1,1,1
2022-06-10,I Don't Give - from the American Wedding Original Soundtrack,Avril Lavigne,1,1,1
2022-06-10,Falling Down - from the Sweet Home Alabama Original Soundtrack,Avril Lavigne,1,1,1
2022-06-10,Get Over It,Avril Lavigne,1,1,1
2022-06-10,Time of Our Life,DAY6,1,1,1
2022-06-10,Pretty U,Seventeen,1,1,1
2022-06-10,Heart Attack (츄),Loona,1,1,1
2022-06-10,Goblin,Sulli,1,1,1
2022-06-10,Oh My!,Seventeen,1,1,1
2022-06-10,Kalachuchi,munimuni,1,1,1
2022-06-10,It’s Nice to Have a Friend,Taylor Swift,1,1,1
2022-06-10,thank u next,Ariana Grande,1,1,1
2022-06-10,IDGAF,Dua Lipa,1,1,1
2022-06-10,Back to You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1,1,1
2022-06-10,Favourite Colour,Carly Rae Jepsen,1,1,1
2022-06-10,Ain't Shit,Doja Cat,1,1,1
2022-06-10,Dangerous Woman,Ariana Grande,1,1,1
2022-06-10,Dollhouse,Melanie Martinez,1,1,1
2022-06-10,Criminal,Britney Spears,1,1,1
2022-06-10,What Makes You Beautiful,One Direction,1,1,1
2022-06-10,I Know What You Did Last Summer,Shawn Mendes,1,1,1
2022-06-10,Forever & Always (Taylor’s Version),Taylor Swift,1,1,1
2022-06-10,boyfriend (with Social House),Ariana Grande,1,1,1
2022-06-10,Pacify Her,Melanie Martinez,1,1,1
2022-06-10,Gimme More,Britney Spears,1,1,1
2022-06-10,august,Taylor Swift,1,1,1
2022-06-10,motive (with Doja Cat),Ariana Grande,1,1,1
2022-06-10,Soap,Melanie Martinez,1,1,1
2022-06-10,Oops!...I Did It Again,Britney Spears,1,1,1
2022-06-10,Popular Song,Mika,1,1,1
2022-06-10,Talking to the Moon,Bruno Mars,1,1,1
2022-06-10,God is a woman,Ariana Grande,1,1,1
2022-06-10,enough for you,Olivia Rodrigo,1,1,1
2022-06-10,Toxic,Britney Spears,1,1,1
2022-06-10,Night Changes,One Direction,1,1,1
2022-06-10,Paper Rings,Taylor Swift,1,1,1
2022-06-10,positions,Ariana Grande,1,1,1
2022-06-10,If U Seek Amy,Britney Spears,1,1,1
2022-06-10,successful,Ariana Grande,1,1,1
2022-06-10,Training Wheels,Melanie Martinez,1,1,1
2022-06-10,Sk8er Boi,Avril Lavigne,2,2,1
2022-06-10,Naked,Avril Lavigne,1,1,1
2022-06-10,Too Much to Ask,Avril Lavigne,1,1,1
2022-06-10,Nobody's Fool,Avril Lavigne,1,1,1
2022-06-10,My World,Avril Lavigne,1,1,1
2022-06-10,Things I'll Never Say,Avril Lavigne,1,1,1
2022-06-10,Anything but Ordinary,Avril Lavigne,1,1,1
2022-06-10,Tomorrow,Avril Lavigne,1,1,1
2022-06-10,Unwanted,Avril Lavigne,1,1,1
2022-06-10,Mobile,Avril Lavigne,1,1,1
2022-06-10,I'm with You,Avril Lavigne,1,1,1
2022-06-10,Complicated,Avril Lavigne,1,1,1
2022-06-10,Losing Grip,Avril Lavigne,1,1,1
2022-06-10,Better Than Revenge,Taylor Swift,1,1,1
2022-06-10,Power (feat. Stormzy),Little Mix,1,1,1
2022-06-10,Send My Love (to Your New Lover),Adele,1,1,1
2022-06-10,Perfect,One Direction,1,1,1
2022-06-10,Wasted Potential,Lindsay Liebro,1,1,1
2022-06-10,favorite crime,Olivia Rodrigo,1,1,1
2022-06-10,34+35 Remix (feat. Doja Cat Megan Thee Stallion) - Remix,Ariana Grande,1,1,1
2022-06-10,Telephone,Lady Gaga,1,1,1
2022-06-10,Hot n Cold,Katy Perry,1,1,1
2022-06-10,Hair (feat. Sean Paul),Little Mix,1,1,1
2022-06-10,One Last Time,Ariana Grande,1,1,1
2022-06-10,Miss Americana & the Heartbreak Prince,Taylor Swift,1,1,1
2022-06-10,Bad Romance,Lady Gaga,1,1,1
2022-06-10,Small Talk,Katy Perry,1,1,1
2022-06-10,No More Sad Songs (feat. Machine Gun Kelly),Little Mix,1,1,1
2022-06-10,Kiss You,One Direction,1,1,1
2022-06-10,just like magic,Ariana Grande,1,1,1
2022-06-10,Wildest Dreams (Taylor's Version),Taylor Swift,1,1,1
2022-06-10,Harleys in Hawaii,Katy Perry,1,1,1
2022-06-10,Touch,Little Mix,1,1,1
2022-06-10,Who Says,Selena Gomez & the Scene,1,1,1
2022-06-10,everytime,Ariana Grande,1,1,1
2022-06-10,Style,Taylor Swift,1,1,1
2022-06-10,The One That Got Away - Acoustic,Katy Perry,1,1,1
2022-06-10,Wings,Little Mix,1,1,1
2022-06-10,When We Were Young,Adele,1,1,1
2022-06-10,Heart Attack,Demi Lovato,1,1,1
2022-06-10,Daisies,Katy Perry,1,1,1
2022-06-10,Love Me or Leave Me,Little Mix,1,1,1
2022-06-10,Love in the Dark,Adele,1,1,1
2022-06-10,ivy,Taylor Swift,1,1,1
2022-06-10,Never Really Over,Katy Perry,1,1,1
2022-06-10,Happiness,Little Mix,1,1,1
2022-06-10,PTT (Paint the Town),Loona,2,2,1
2022-06-10,Glass Bead,GFRIEND,1,1,1
2022-06-10,So Good,Red Velvet,1,1,1
2022-06-10,Over the Sky,Dreamcatcher,1,1,1
2022-06-10,Perfect World,TWICE,1,1,1
2022-06-10,Love Letter,Loona,1,1,1
2022-06-10,Apple,GFRIEND,1,1,1
2022-06-10,Yummy Yummy Love,MOMOLAND,1,1,1
2022-06-10,LIGHTS UP,WJSN,1,1,1
2022-06-10,HELL IN HEAVEN,TWICE,1,1,1
2022-06-10,LOVE DIVE,IVE,1,1,1
2022-06-10,Hi High,Loona,1,1,1
2022-06-10,LOVE WHISPER,GFRIEND,1,1,1
2022-06-10,love4eva (feat. Grimes),LOONA/yyxy,1,1,1
2022-06-10,Queendom,Red Velvet,1,1,1
2022-06-10,So What,Loona,1,1,1
2022-06-10,SUMMER RAIN,GFRIEND,1,1,1
2022-06-10,#Cookie Jar,Red Velvet,1,1,1
2022-06-10,Boogie Up,WJSN,1,1,1
2022-06-10,Touchdown,TWICE,1,1,1
2022-06-10,러시안 룰렛 Russian Roulette,Red Velvet,1,1,1
2022-06-10,La La Love,WJSN,1,1,1
2022-06-10,Step Back,GOT the beat,1,1,1
2022-06-10,Everyday I Love You,Loona,1,1,1
2022-06-10,Q&A,Cherry Bullet,1,1,1
2022-06-10,YES or YES,TWICE,1,1,1
2022-06-10,5th Season (SSFWL),OH MY GIRL,1,1,1
2022-06-10,Time for the moon night,GFRIEND,1,1,1
2022-06-17,SAY SOMETHING,TWICE,10,8,2
2022-06-17,CACTUS,TWICE,3,3,1
2022-06-17,ROYAL,IVE,24,23,2
2022-06-17,LOVE DIVE,IVE,32,32,1
2022-06-17,UNNATURAL,WJSN,10,10,1
2022-06-17,Psycho,Red Velvet,4,4,1
2022-06-17,STRAWBERRY,TWICE,2,2,1
2022-06-17,Only You,TWICE,1,1,1
2022-06-17,MOONLIGHT,TWICE,7,7,1
2022-06-17,SUNSET,TWICE,1,1,1
2022-06-17,ONE IN A MILLION,TWICE,1,1,1
2022-06-17,LOVE FOOLISH,TWICE,1,1,1
2022-06-17,DEJAVU,TWICE,1,1,1
2022-06-17,RAINBOW,TWICE,2,2,1
2022-06-17,Heart Shaker,TWICE,2,2,1
2022-06-17,Feel Special,TWICE,4,4,1
2022-06-17,Blue Flame,LE SSERAFIM,23,23,1
2022-06-17,Shake It,Loona,10,10,1
2022-06-17,Hey Gabby!,NMIXX,10,10,1
2022-06-17,In My Dreams,Red Velvet,10,10,1
2022-06-17,The Great Mermaid,LE SSERAFIM,26,25,2
2022-06-17,ELEVEN,IVE,25,25,1
2022-06-17,CLASSY,CLASS:y,26,16,6
2022-06-17,Vanilla,LIGHTSUM,30,24,4
2022-06-17,FEARLESS,LE SSERAFIM,14,14,1
2022-06-17,I Don't Do Drugs (feat. Ariana Grande),Doja Cat,6,6,1
2022-06-17,POSE,Loona,5,5,1
2022-06-17,The Feels,TWICE,9,9,1
2022-06-17,Absolutely Smitten,dodie,5,5,1
2022-06-17,Save Me Save You,WJSN,8,8,1
2022-06-17,WOW,Loona,15,15,1
2022-06-17,WE GO,fromis_9,8,8,1
2022-06-17,Secret,WJSN,8,8,1
2022-06-17,All Too Well (Taylor's Version),Taylor Swift,7,7,1
2022-06-17,ESPRESSO,TWICE,10,10,1
2022-06-17,DM,fromis_9,10,10,1
2022-06-17,As you Wish,WJSN,8,8,1
2022-06-17,TANK,NMIXX,10,10,1
2022-06-17,Feel My Rhythm,Red Velvet,10,10,1
2022-06-17,Sour Grapes,LE SSERAFIM,12,12,1
2022-06-17,Dreams Come True,WJSN,8,8,1
2022-06-17,O.O,NMIXX,10,10,1
2022-06-17,Pose,Red Velvet,7,7,1
2022-06-17,The World Is My Oyster,LE SSERAFIM,6,6,1
2022-06-17,Take It,IVE,3,3,1
2022-06-17,AS IF IT'S YOUR LAST,BLACKPINK,4,4,1
2022-06-17,BAMBOLEO,Red Velvet,6,6,1
2022-06-17,#Cookie Jar,Red Velvet,3,3,1
2022-06-17,BEcause,Dreamcatcher,3,3,1
2022-06-17,I'LL SHOW YOU,K/DA,2,2,1
2022-06-17,Me Gustas Tu,GFRIEND,3,3,1
2022-06-17,What Is Love,TWICE,2,2,1
2022-06-17,So Good,Red Velvet,4,4,1
2022-06-17,Lovesick Girls,BLACKPINK,4,4,1
2022-06-17,LIGHTS UP,WJSN,3,3,1
2022-06-17,Rough,GFRIEND,4,4,1
2022-06-17,CRY FOR ME,TWICE,1,1,1
2022-06-17,RUN2U,STAYC,1,1,1
2022-06-17,Star (Voice English Ver.),Loona,2,2,1
2022-06-17,MoMoMo,WJSN,3,3,1
2022-06-17,Time for the moon night,GFRIEND,3,3,1
2022-06-17,F.I.L.A (Fall in Love Again),TWICE,5,5,1
2022-06-17,HULA HOOP,Loona,5,5,1
2022-06-17,Butterflies,Red Velvet,4,4,1
2022-06-17,Glass Shoes,fromis_9,4,4,1
2022-06-17,Boogie Up,WJSN,3,3,1
2022-06-17,Sonatine,LOOΠΔ 1/3,4,4,1
2022-06-17,LOVE FOOL,STAYC,2,2,1
2022-06-17,Love Cherry Motion,Loona,3,3,1
2022-06-17,MAGO,GFRIEND,3,3,1
2022-06-17,LOVE BOMB,fromis_9,3,3,1
2022-06-17,La La Love,WJSN,4,4,1
2022-06-17,SO BAD,STAYC,3,3,1
2022-06-17,Butterfly,Loona,4,4,1
2022-06-17,Ice Cream Cake,Red Velvet,4,4,1
2022-06-17,PITAPAT (DKDK),fromis_9,3,3,1
2022-06-17,Butterfly,WJSN,6,6,1
2022-06-17,Alcohol-Free,TWICE,5,5,1
2022-06-17,NAVILLERA,GFRIEND,4,4,1
2022-06-17,MORE & MORE,TWICE,5,5,1
2022-06-17,Dance on My Own,Loona,9,9,1
2022-06-17,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,1,1,1
2022-06-17,Circus,Britney Spears,2,2,1
2022-06-17,Daisies,Katy Perry,1,1,1
2022-06-17,happier,Olivia Rodrigo,4,4,1
2022-06-17,Thinking Bout You,Ariana Grande,3,3,1
2022-06-17,We Were Happy (Taylor’s Version) (From the Vault),Taylor Swift,3,3,1
2022-06-17,Best Song Ever,One Direction,1,1,1
2022-06-17,Need to Know,Doja Cat,1,1,1
2022-06-17,Never Really Over,Katy Perry,1,1,1
2022-06-17,Happiness,Little Mix,1,1,1
2022-06-17,traitor,Olivia Rodrigo,2,2,1
2022-06-17,Into You,Ariana Grande,1,1,1
2022-06-17,Night Changes,One Direction,1,1,1
2022-06-17,Daylight,Taylor Swift,3,3,1
2022-06-17,Love to Dream,Doja Cat,1,1,1
2022-06-17,Teenage Dream,Katy Perry,1,1,1
2022-06-17,Secret Love Song (feat. Jason Derulo),Little Mix,1,1,1
2022-06-17,hope ur ok,Olivia Rodrigo,1,1,1
2022-06-17,pov,Ariana Grande,1,1,1
2022-06-17,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,2,2,1
2022-06-17,Kiss Me More (feat. SZA),Doja Cat,2,2,1
2022-06-17,Part of Me,Katy Perry,1,1,1
2022-06-17,Shout Out to My Ex,Little Mix,1,1,1
2022-06-17,jealousy jealousy,Olivia Rodrigo,2,2,1
2022-06-17,everytime,Ariana Grande,3,3,1
2022-06-17,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2022-06-17,Ain't Shit,Doja Cat,1,1,1
2022-06-17,Unconditionally,Katy Perry,3,3,1
2022-06-17,Black Magic,Little Mix,1,1,1
2022-06-17,deja vu,Olivia Rodrigo,1,1,1
2022-06-17,Honeymoon Avenue,Ariana Grande,1,1,1
2022-06-17,All I Ask,Adele,1,1,1
2022-06-17,The One That Got Away,Katy Perry,1,1,1
2022-06-17,Secret Love Song Pt. II,Little Mix,1,1,1
2022-06-17,brutal,Olivia Rodrigo,1,1,1
